league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
ITA-Serie A,2024-25,Atalanta,Raoul Bellanova,ITA,DF,24.0,2000.0,34,27,2402,26.7,0,9,9,0,0,0,3,0,1.1,1.1,4.7,5.8,83,87,191,0.0,0.34,0.34,0.0,0.34,0.04,0.18,0.22,0.04,0.22,standard,ITA,DF,24.0,2000.0,26.7,1469,46,334,582,570,48,1469,48,21,43.8,23,47.9,822,5166,2770,83,51,8,29,11,940,191,possession,ITA,DF,24.0,2000.0,34,2402.0,71.0,70.2,26.7,27,81.0,16,7,32.0,2,1.97,53.0,27.0,26.0,0.97,-0.35,46.3,23.9,22.3,0.84,0.48,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ITA,DF,24.0,2000.0,26.7,24,14,8,13,3,13,21,61.9,8,12,3,9,18,42,45,0,defense,ITA,DF,24.0,2000.0,26.7,977,1264,77.3,15685,4507,498,553,90.1,396,503,78.7,65,136,47.8,9,4.7,5.1,4.3,34,45,28,22,87,passing,ITA,DF,24.0,2000.0,26.7,56,2.1,45,8,2,0,1,0,11,0.41,10,1,0,0,0,0,goal_shot_creation,ITA,DF,24.0,2000.0,26.7,1264,1048,214,10,0,3,156,182,22,0,22,0,977,2,37,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ITA,DF,24.0,2000.0,26.7,0,18,5,27.8,0.67,0.19,0.0,0.0,15.2,0,0,0,1.1,1.1,0.06,-1.1,-1.1,shooting,ITA,DF,24.0,2000.0,26.7,3.0,0.0,0.0,15.0,34.0,0.0,156.0,18.0,14.0,0.0,0.0,0.0,117.0,23.0,23.0,50.0,misc
ITA-Serie A,2024-25,Atalanta,Rui Patrício,POR,GK,36.0,1988.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,POR,GK,36.0,1988.0,3.0,107,86,107,0,0,0,107,0,0,0.0,0,0.0,68,367,197,0,0,0,0,0,59,0,possession,POR,GK,36.0,1988.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,0.0,33,2.33,9.0,3.0,6.0,2.0,1.0,7.1,3.4,3.7,1.22,0.57,playing_time,POR,GK,36.0,1988.0,3.0,3.0,270.0,3.0,3.0,1.0,14.0,11.0,78.6,2.0,1.0,0.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,keeper,POR,GK,36.0,1988.0,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,defense,POR,GK,36.0,1988.0,3.0,85,101,84.2,2071,1243,17,17,100.0,52,52,100.0,16,32,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,POR,GK,36.0,1988.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,POR,GK,36.0,1988.0,3.0,101,78,23,5,0,1,0,0,0,0,0,0,85,0,0,passing_types,POR,GK,36.0,1988.0,3.0,3.0,0.0,0.0,0.0,0.0,4.2,0.34,1.2,0.41,8.0,19.0,42.1,83.0,12.0,18.1,27.6,18.0,22.2,32.1,29.0,0.0,0.0,10.0,3.33,23.1,keeper_adv,POR,GK,36.0,1988.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,POR,GK,36.0,1988.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0,misc
ITA-Serie A,2023-24,Atalanta,Sead Kolašinac,BIH,DF,30.0,1993.0,30,25,2178,24.2,1,0,1,1,0,0,4,0,1.3,1.3,1.1,2.4,32,94,30,0.04,0.0,0.04,0.04,0.04,0.06,0.04,0.1,0.06,0.1,standard,BIH,DF,30.0,1993.0,24.2,1472,75,607,716,161,27,1472,9,7,77.8,0,0.0,749,3441,1917,32,24,5,19,9,926,30,possession,BIH,DF,30.0,1993.0,30,2178.0,73.0,63.7,24.2,25,83.0,16,5,23.0,2,1.77,45.0,23.0,22.0,0.91,0.33,34.0,26.1,7.8,0.32,-0.32,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BIH,DF,30.0,1993.0,24.2,44,32,23,19,2,30,49,61.2,19,22,9,13,21,65,47,0,defense,BIH,DF,30.0,1993.0,24.2,1077,1278,84.3,16702,6039,583,638,91.4,433,494,87.7,41,86,47.7,0,1.1,0.6,-1.1,8,79,7,2,94,passing,BIH,DF,30.0,1993.0,24.2,24,0.99,18,0,3,2,1,0,1,0.04,1,0,0,0,0,0,goal_shot_creation,BIH,DF,30.0,1993.0,24.2,1278,1192,81,28,1,4,9,53,0,0,0,0,1077,5,26,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BIH,DF,30.0,1993.0,24.2,1,13,5,38.5,0.54,0.21,0.08,0.2,12.3,0,0,0,1.3,1.3,0.1,-0.3,-0.3,shooting,BIH,DF,30.0,1993.0,24.2,4.0,0.0,0.0,29.0,20.0,1.0,9.0,21.0,32.0,0.0,0.0,0.0,151.0,34.0,32.0,51.5,misc
ITA-Serie A,2024-25,Atalanta,Sead Kolašinac,BIH,DF,31.0,1993.0,23,23,1903,21.1,0,2,2,0,0,0,7,0,0.8,0.8,1.8,2.6,52,142,47,0.0,0.09,0.09,0.0,0.09,0.04,0.09,0.12,0.04,0.12,standard,BIH,DF,31.0,1993.0,21.1,1458,71,483,761,230,27,1458,15,3,20.0,12,80.0,878,4210,2812,52,52,2,17,16,1001,47,possession,BIH,DF,31.0,1993.0,23,1903.0,83.0,55.6,21.1,23,83.0,16,0,0.0,0,1.96,42.0,18.0,24.0,1.14,0.13,33.6,19.3,14.3,0.68,-0.04,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BIH,DF,31.0,1993.0,21.1,41,26,21,20,0,16,30,53.3,14,16,7,9,25,66,53,1,defense,BIH,DF,31.0,1993.0,21.1,1115,1275,87.5,17226,6037,599,641,93.4,448,507,88.4,46,77,59.7,2,1.8,1.5,0.2,17,105,12,2,142,passing,BIH,DF,31.0,1993.0,21.1,37,1.75,33,0,0,3,1,0,4,0.19,3,0,0,1,0,0,goal_shot_creation,BIH,DF,31.0,1993.0,21.1,1275,1237,35,15,0,1,10,20,0,0,0,0,1115,3,17,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BIH,DF,31.0,1993.0,21.1,0,10,2,20.0,0.47,0.09,0.0,0.0,13.2,0,0,0,0.8,0.8,0.08,-0.8,-0.8,shooting,BIH,DF,31.0,1993.0,21.1,7.0,0.0,0.0,38.0,20.0,3.0,10.0,25.0,26.0,0.0,0.0,1.0,135.0,34.0,26.0,56.7,misc
ITA-Serie A,2024-25,Atalanta,Stefan Posch,AUT,DF,27.0,1997.0,5,4,387,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,23,5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard,AUT,DF,27.0,1997.0,4.3,299,21,113,142,46,4,299,2,1,50.0,1,50.0,202,1298,728,5,7,0,3,5,199,5,possession,AUT,DF,27.0,1997.0,5,387.0,77.0,11.3,4.3,4,86.0,3,1,45.0,0,1.6,10.0,3.0,7.0,1.63,0.62,6.8,5.3,1.5,0.35,-0.39,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,AUT,DF,27.0,1997.0,4.3,18,11,7,8,3,8,9,88.9,1,5,1,4,4,22,13,0,defense,AUT,DF,27.0,1997.0,4.3,205,245,83.7,3257,1119,117,121,96.7,74,84,88.1,12,29,41.4,0,0.0,0.1,0.0,0,21,2,0,23,passing,AUT,DF,27.0,1997.0,4.3,5,1.16,3,0,0,2,0,0,1,0.23,0,0,0,1,0,0,goal_shot_creation,AUT,DF,27.0,1997.0,4.3,245,235,10,7,0,0,5,3,0,0,0,0,205,0,6,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,AUT,DF,27.0,1997.0,4.3,0,3,2,66.7,0.7,0.47,0.0,0.0,11.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting,AUT,DF,27.0,1997.0,4.3,0.0,0.0,0.0,11.0,0.0,0.0,5.0,4.0,11.0,0.0,0.0,0.0,22.0,4.0,6.0,40.0,misc
ITA-Serie A,2023-24,Atalanta,Teun Koopmeiners,NED,MF,25.0,1998.0,34,29,2627,29.2,12,5,17,10,2,2,5,0,6.5,5.0,5.9,10.9,79,169,190,0.41,0.17,0.58,0.34,0.51,0.22,0.2,0.43,0.17,0.37,standard,NED,MF,25.0,1998.0,29.2,1742,52,266,838,659,85,1740,50,19,38.0,29,58.0,942,5359,2942,79,54,21,60,43,1224,190,possession,NED,MF,25.0,1998.0,34,2627.0,77.0,76.8,29.2,29,85.0,19,5,33.0,0,1.68,55.0,34.0,21.0,0.72,-0.3,44.5,32.3,12.2,0.42,-0.09,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,MF,25.0,1998.0,29.2,39,24,12,22,5,17,50,34.0,33,33,3,30,10,49,35,0,defense,NED,MF,25.0,1998.0,29.2,1092,1419,77.0,18824,6491,505,590,85.6,442,531,83.2,107,201,53.2,5,5.9,5.4,-0.9,60,126,45,17,169,passing,NED,MF,25.0,1998.0,29.2,122,4.18,90,23,6,2,1,0,12,0.41,11,1,0,0,0,0,goal_shot_creation,NED,MF,25.0,1998.0,29.2,1419,1280,129,34,3,9,121,13,59,31,20,0,1092,10,32,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,MF,25.0,1998.0,29.2,12,52,16,30.8,1.78,0.55,0.19,0.63,18.2,2,2,2,6.5,5.0,0.1,5.5,5.0,shooting,NED,MF,25.0,1998.0,29.2,5.0,0.0,0.0,53.0,23.0,5.0,121.0,10.0,24.0,0.0,1.0,0.0,150.0,29.0,34.0,46.0,misc
ITA-Serie A,2024-25,Atalanta,Vanja Vlahović,SRB,"FW,MF",20.0,2004.0,3,0,60,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,0,5,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38,standard,SRB,"FW,MF",20.0,2004.0,0.7,18,0,0,4,14,7,18,2,0,0.0,1,50.0,13,40,13,0,0,0,6,1,12,5,possession,SRB,"FW,MF",20.0,2004.0,3,60.0,20.0,1.8,0.7,0,0.0,0,3,20.0,7,1.33,1.0,1.0,0.0,0.0,-1.1,1.6,0.9,0.8,1.14,0.46,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SRB,"FW,MF",20.0,2004.0,0.7,1,1,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,defense,SRB,"FW,MF",20.0,2004.0,0.7,4,6,66.7,44,0,4,6,66.7,0,0,0.0,0,0,0.0,0,0.1,0.1,-0.1,2,0,0,0,0,passing,SRB,"FW,MF",20.0,2004.0,0.7,3,4.5,2,0,0,0,1,0,1,1.5,0,0,0,0,1,0,goal_shot_creation,SRB,"FW,MF",20.0,2004.0,0.7,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SRB,"FW,MF",20.0,2004.0,0.7,0,1,1,100.0,1.5,1.5,0.0,0.0,14.2,0,0,0,0.2,0.2,0.16,-0.2,-0.2,shooting,SRB,"FW,MF",20.0,2004.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,misc
ITA-Serie A,2025-26,Atalanta,Éderson,BRA,MF,26-055,1999.0,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,BRA,MF,26-055,1999.0,0.2,22,1,3,15,5,1,22,1,1,100.0,0,0.0,18,123,96,3,1,1,1,0,18,2,possession,BRA,MF,26-055,1999.0,1,20.0,20.0,11.1,0.2,0,0.0,0,1,20.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-0.29,-1.06,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,MF,26-055,1999.0,0.2,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,defense,BRA,MF,26-055,1999.0,0.2,17,20,85.0,252,42,9,10,90.0,8,9,88.9,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1,passing,BRA,MF,26-055,1999.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BRA,MF,26-055,1999.0,0.2,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,MF,26-055,1999.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ITA-Serie A,2023-24,Atalanta,Éderson,BRA,MF,24.0,1999.0,36,32,2869,31.9,6,1,7,6,0,0,8,0,3.5,3.5,1.4,4.9,32,214,50,0.19,0.03,0.22,0.19,0.22,0.11,0.04,0.15,0.11,0.15,standard,BRA,MF,24.0,1999.0,31.9,2027,80,508,1159,385,41,2027,42,22,52.4,18,42.9,1198,5502,2448,32,26,7,33,36,1373,50,possession,BRA,MF,24.0,1999.0,36,2869.0,80.0,83.9,31.9,32,85.0,24,4,38.0,1,1.75,54.0,38.0,16.0,0.5,-1.78,44.5,34.4,10.1,0.32,-0.76,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,MF,24.0,1999.0,31.9,83,49,38,38,7,44,63,69.8,19,48,8,40,41,124,33,1,defense,BRA,MF,24.0,1999.0,31.9,1390,1662,83.6,25167,8622,549,632,86.9,685,756,90.6,130,191,68.1,1,1.4,2.3,-0.4,18,180,40,5,214,passing,BRA,MF,24.0,1999.0,31.9,71,2.23,61,3,5,0,1,1,6,0.19,6,0,0,0,0,0,goal_shot_creation,BRA,MF,24.0,1999.0,31.9,1662,1611,44,42,6,17,17,2,0,0,0,0,1390,7,27,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,MF,24.0,1999.0,31.9,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,2.5,2.5,shooting,BRA,MF,24.0,1999.0,31.9,8.0,0.0,0.0,45.0,34.0,0.0,17.0,41.0,49.0,0.0,0.0,0.0,188.0,35.0,25.0,58.3,misc
ITA-Serie A,2024-25,Atalanta,Éderson,BRA,MF,25.0,1999.0,37,32,2881,32.0,4,1,5,4,0,0,5,1,4.1,4.1,4.3,8.4,40,216,79,0.12,0.03,0.16,0.12,0.16,0.13,0.14,0.26,0.13,0.26,standard,BRA,MF,25.0,1999.0,32.0,2308,63,490,1273,572,56,2308,52,23,44.2,26,50.0,1490,7017,3366,40,57,12,44,41,1702,79,possession,BRA,MF,25.0,1999.0,37,2881.0,78.0,84.2,32.0,32,85.0,22,5,33.0,0,2.0,67.0,31.0,36.0,1.12,0.29,55.3,30.2,25.1,0.78,0.57,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,MF,25.0,1999.0,32.0,52,32,19,28,5,22,34,64.7,12,30,6,24,35,87,36,1,defense,BRA,MF,25.0,1999.0,32.0,1700,1966,86.5,31285,8498,651,742,87.7,865,932,92.8,163,219,74.4,1,4.3,4.8,-3.3,37,193,41,5,216,passing,BRA,MF,25.0,1999.0,32.0,98,3.06,78,2,6,6,2,4,10,0.31,9,0,0,1,0,0,goal_shot_creation,BRA,MF,25.0,1999.0,32.0,1966,1902,58,51,6,30,23,5,2,0,1,0,1700,6,28,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BRA,MF,25.0,1999.0,32.0,4,39,12,30.8,1.22,0.37,0.1,0.33,17.5,0,0,0,4.1,4.1,0.1,-0.1,-0.1,shooting,BRA,MF,25.0,1999.0,32.0,5.0,1.0,1.0,31.0,53.0,0.0,23.0,35.0,32.0,0.0,0.0,0.0,186.0,53.0,36.0,59.6,misc
ITA-Serie A,2023-24,Bologna,Alexis Saelemaekers,BEL,"FW,MF",24.0,1999.0,30,21,1887,21.0,4,2,6,4,0,0,7,1,2.6,2.6,2.8,5.5,65,77,180,0.19,0.1,0.29,0.19,0.29,0.13,0.14,0.26,0.13,0.26,standard,BEL,"FW,MF",24.0,1999.0,21.0,1271,7,177,555,558,47,1271,106,40,37.7,58,54.7,818,4996,2370,65,49,17,49,25,945,180,possession,BEL,"FW,MF",24.0,1999.0,30,1887.0,63.0,55.2,21.0,21,76.0,7,9,32.0,1,1.87,31.0,18.0,13.0,0.62,0.09,24.3,22.8,1.5,0.07,-0.48,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BEL,"FW,MF",24.0,1999.0,21.0,32,22,13,14,5,12,27,44.4,15,13,1,12,13,45,10,1,defense,BEL,"FW,MF",24.0,1999.0,21.0,786,1008,78.0,12039,3234,431,487,88.5,233,288,80.9,77,133,57.9,2,2.8,3.5,-0.8,44,39,35,5,77,passing,BEL,"FW,MF",24.0,1999.0,21.0,85,4.06,52,18,6,5,4,0,10,0.48,6,0,1,1,2,0,goal_shot_creation,BEL,"FW,MF",24.0,1999.0,21.0,1008,908,92,25,5,8,86,14,50,27,21,0,786,8,36,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,BEL,"FW,MF",24.0,1999.0,21.0,4,29,10,34.5,1.38,0.48,0.14,0.4,23.2,4,0,0,2.6,2.6,0.09,1.4,1.4,shooting,BEL,"FW,MF",24.0,1999.0,21.0,7.0,1.0,1.0,16.0,58.0,2.0,86.0,13.0,22.0,1.0,0.0,0.0,112.0,8.0,7.0,53.3,misc
ITA-Serie A,2024-25,Bologna,Benjamín Domínguez,ARG,FW,20.0,2003.0,24,16,1281,14.2,3,2,5,3,0,0,0,0,2.2,2.2,0.8,3.1,50,32,123,0.21,0.14,0.35,0.21,0.35,0.16,0.06,0.21,0.16,0.21,standard,ARG,FW,20.0,2003.0,14.2,555,6,34,200,335,55,555,74,28,37.8,41,55.4,396,2428,1263,50,26,23,45,33,420,123,possession,ARG,FW,20.0,2003.0,24,1281.0,53.0,37.5,14.2,16,71.0,1,8,17.0,11,1.71,22.0,16.0,6.0,0.42,0.25,19.7,13.2,6.5,0.46,0.2,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ARG,FW,20.0,2003.0,14.2,18,7,2,11,5,6,20,30.0,14,15,1,14,4,22,7,0,defense,ARG,FW,20.0,2003.0,14.2,272,348,78.2,3724,625,187,213,87.8,64,83,77.1,13,21,61.9,2,0.8,0.9,1.2,10,12,13,1,32,passing,ARG,FW,20.0,2003.0,14.2,41,2.88,30,0,5,1,4,1,7,0.49,6,0,1,0,0,0,goal_shot_creation,ARG,FW,20.0,2003.0,14.2,348,340,5,0,2,0,11,5,0,0,0,0,272,3,17,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ARG,FW,20.0,2003.0,14.2,3,30,17,56.7,2.11,1.19,0.1,0.18,19.2,0,0,0,2.2,2.2,0.07,0.8,0.8,shooting,ARG,FW,20.0,2003.0,14.2,0.0,0.0,0.0,10.0,31.0,4.0,11.0,4.0,7.0,0.0,0.0,0.0,62.0,2.0,21.0,8.7,misc
