league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
ENG-Premier League,2025-26,Sunderland,Chris Rigg,ENG,FW,18-074,2007.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,FW,18-074,2007.0,0.0,1,0,0,0,1,0,1,0,0,0.0,0,0.0,1,6,0,0,0,0,0,0,1,1,possession,ENG,FW,18-074,2007.0,1,1.0,1.0,0.4,0.0,0,0.0,0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,-2.77,-2.89,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ENG,FW,18-074,2007.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,ENG,FW,18-074,2007.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ENG,FW,18-074,2007.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,FW,18-074,2007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ENG,FW,18-074,2007.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Sunderland,Eliezer Mayenda,ESP,FW,20-115,2005.0,3,3,201,2.2,1,0,1,1,0,0,0,0,0.4,0.4,0.3,0.7,2,0,5,0.45,0.0,0.45,0.45,0.45,0.18,0.11,0.29,0.18,0.29,standard,ESP,FW,20-115,2005.0,2.2,29,2,4,9,16,6,29,3,1,33.3,2,66.7,15,84,22,2,2,1,2,5,19,5,possession,ESP,FW,20-115,2005.0,3,201.0,67.0,74.4,2.2,3,67.0,0,0,0.0,0,2.0,2.0,1.0,1.0,0.45,-0.86,1.7,1.6,0.0,0.01,-0.34,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,FW,20-115,2005.0,2.2,1,0,1,0,0,1,2,50.0,1,3,1,2,0,1,1,0,defense,ESP,FW,20-115,2005.0,2.2,4,8,50.0,53,17,3,5,60.0,1,1,100.0,0,0,0.0,0,0.3,0.0,-0.3,1,0,0,0,0,passing,ESP,FW,20-115,2005.0,2.2,1,0.45,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,FW,20-115,2005.0,2.2,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,FW,20-115,2005.0,2.2,1,3,2,66.7,1.34,0.9,0.33,0.5,9.6,0,0,0,0.4,0.4,0.13,0.6,0.6,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Sunderland,Enzo Le Fée,FRA,"FW,MF",25-209,2000.0,3,1,133,1.5,1,0,1,0,1,1,0,0,0.8,0.0,0.2,0.2,2,4,13,0.68,0.0,0.68,0.0,0.0,0.56,0.14,0.7,0.03,0.17,standard,FRA,"FW,MF",25-209,2000.0,1.5,109,3,20,49,41,2,108,2,1,50.0,1,50.0,64,248,96,2,1,0,4,2,68,13,possession,FRA,"FW,MF",25-209,2000.0,3,133.0,44.0,49.3,1.5,1,90.0,1,2,22.0,0,2.0,3.0,2.0,1.0,0.68,0.02,1.8,2.1,-0.3,-0.23,-0.65,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",25-209,2000.0,1.5,7,4,4,1,2,3,6,50.0,3,4,2,2,2,9,4,0,defense,FRA,"FW,MF",25-209,2000.0,1.5,69,82,84.1,999,173,44,46,95.7,21,23,91.3,3,7,42.9,0,0.2,0.1,-0.2,2,4,2,2,4,passing,FRA,"FW,MF",25-209,2000.0,1.5,5,3.38,2,1,0,1,1,0,2,1.35,1,0,0,0,1,0,goal_shot_creation,FRA,"FW,MF",25-209,2000.0,1.5,82,80,2,0,1,2,5,1,1,0,0,0,69,0,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"FW,MF",25-209,2000.0,1.5,1,1,0,0.0,0.68,0.0,0.0,0.0,35.1,0,1,1,0.8,0.0,0.04,0.2,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Sunderland,Marc Guiu,ESP,FW,19-239,2006.0,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,standard,ESP,FW,19-239,2006.0,0.2,10,2,3,3,4,2,10,0,0,0.0,0,0.0,2,2,1,0,0,0,0,0,5,1,possession,ESP,FW,19-239,2006.0,2,15.0,8.0,5.6,0.2,0,0.0,0,2,8.0,1,1.5,1.0,1.0,0.0,0.0,-0.71,0.3,0.7,-0.4,-2.3,-2.54,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,FW,19-239,2006.0,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,defense,ESP,FW,19-239,2006.0,0.2,4,6,66.7,31,7,3,3,100.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,1,0,1,passing,ESP,FW,19-239,2006.0,0.2,2,12.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,FW,19-239,2006.0,0.2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,FW,19-239,2006.0,0.2,0,1,0,0.0,6.0,0.0,0.0,0.0,15.0,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Sunderland,Patrick Roberts,ENG,"MF,FW",28-207,1997.0,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,standard,ENG,"MF,FW",28-207,1997.0,0.3,22,0,1,14,9,1,22,1,1,100.0,0,0.0,16,67,30,1,1,1,0,0,20,4,possession,ENG,"MF,FW",28-207,1997.0,1,28.0,28.0,10.4,0.3,0,0.0,0,1,28.0,2,0.0,0.0,1.0,-1.0,-3.21,-4.33,0.2,0.7,-0.5,-1.61,-1.91,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ENG,"MF,FW",28-207,1997.0,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,ENG,"MF,FW",28-207,1997.0,0.3,17,21,81.0,192,50,11,12,91.7,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,1,passing,ENG,"MF,FW",28-207,1997.0,0.3,1,3.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,"MF,FW",28-207,1997.0,0.3,21,20,1,0,1,0,0,1,0,0,0,0,17,0,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ENG,"MF,FW",28-207,1997.0,0.3,0,1,0,0.0,3.21,0.0,0.0,0.0,16.5,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Sunderland,Simon Adingra,CIV,FW,23-242,2002.0,3,2,163,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,4,2,20,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.24,0.08,0.24,standard,CIV,FW,23-242,2002.0,1.8,67,1,8,24,35,2,67,4,1,25.0,3,75.0,48,285,129,4,1,0,2,5,49,20,possession,CIV,FW,23-242,2002.0,3,163.0,54.0,60.4,1.8,2,69.0,0,1,26.0,0,2.0,4.0,2.0,2.0,1.1,1.1,2.5,0.9,1.6,0.89,1.98,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,CIV,FW,23-242,2002.0,1.8,2,2,1,1,0,1,2,50.0,1,1,0,1,0,2,3,0,defense,CIV,FW,23-242,2002.0,1.8,34,48,70.8,566,57,17,22,77.3,14,16,87.5,2,4,50.0,0,0.3,0.1,-0.3,3,0,2,0,2,passing,CIV,FW,23-242,2002.0,1.8,5,2.76,5,0,0,0,0,0,1,0.55,1,0,0,0,0,0,goal_shot_creation,CIV,FW,23-242,2002.0,1.8,48,47,1,0,1,0,6,1,0,0,0,0,34,0,6,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,CIV,FW,23-242,2002.0,1.8,0,1,0,0.0,0.55,0.0,0.0,0.0,14.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2025-26,Sunderland,Wilson Isidor,FRA,FW,25-004,2000.0,3,0,69,0.8,2,0,2,2,0,0,0,0,0.3,0.3,0.0,0.3,1,2,5,2.61,0.0,2.61,2.61,2.61,0.37,0.0,0.37,0.37,0.37,standard,FRA,FW,25-004,2000.0,0.8,17,2,3,5,9,4,17,3,0,0.0,3,100.0,9,45,24,1,0,2,0,1,12,5,possession,FRA,FW,25-004,2000.0,3,69.0,23.0,25.6,0.8,0,0.0,0,3,23.0,0,2.0,3.0,2.0,1.0,1.3,0.86,1.4,1.2,0.3,0.36,0.34,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,FW,25-004,2000.0,0.8,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,2,0,defense,FRA,FW,25-004,2000.0,0.8,4,6,66.7,48,26,3,3,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,passing,FRA,FW,25-004,2000.0,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,FW,25-004,2000.0,0.8,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,FW,25-004,2000.0,0.8,2,4,3,75.0,5.22,3.91,0.5,0.67,16.2,0,0,0,0.3,0.3,0.07,1.7,1.7,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Tottenham,Alejo Véliz,ARG,FW,19.0,2003.0,8,0,50,0.6,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,0,1,3,1.8,0.0,1.8,1.8,1.8,0.45,0.0,0.45,0.45,0.45,standard,ARG,FW,19.0,2003.0,0.6,18,0,1,6,11,4,18,2,1,50.0,1,50.0,8,19,9,0,0,0,2,2,10,3,possession,ARG,FW,19.0,2003.0,8,50.0,6.0,1.5,0.6,0,0.0,0,8,6.0,5,1.88,3.0,2.0,1.0,1.8,1.48,2.1,1.8,0.2,0.45,0.33,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ARG,FW,19.0,2003.0,0.6,1,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,defense,ARG,FW,19.0,2003.0,0.6,5,10,50.0,91,5,2,4,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,passing,ARG,FW,19.0,2003.0,0.6,1,1.84,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ARG,FW,19.0,2003.0,0.6,10,8,2,0,0,0,0,0,0,0,0,0,5,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ARG,FW,19.0,2003.0,0.6,1,2,1,50.0,3.6,1.8,0.5,1.0,8.9,0,0,0,0.2,0.2,0.12,0.8,0.8,shooting,ARG,FW,19.0,2003.0,0.6,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33.3,misc
ENG-Premier League,2025-26,Tottenham,Brennan Johnson,WAL,FW,24-100,2001.0,3,3,209,2.3,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.1,6,5,15,0.86,0.0,0.86,0.86,0.86,0.39,0.07,0.46,0.39,0.46,standard,WAL,FW,24-100,2001.0,2.3,80,5,10,27,43,6,80,3,0,0.0,2,66.7,38,258,150,6,2,1,8,1,51,15,possession,WAL,FW,24-100,2001.0,3,209.0,70.0,77.4,2.3,3,70.0,0,0,0.0,0,2.0,5.0,1.0,4.0,1.72,1.72,2.9,3.5,-0.6,-0.25,-0.53,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,WAL,FW,24-100,2001.0,2.3,5,3,1,3,1,0,1,0.0,1,1,0,1,0,5,5,0,defense,WAL,FW,24-100,2001.0,2.3,36,51,70.6,549,155,23,25,92.0,11,18,61.1,2,7,28.6,0,0.2,0.1,-0.2,3,5,2,1,5,passing,WAL,FW,24-100,2001.0,2.3,3,1.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,WAL,FW,24-100,2001.0,2.3,51,50,1,0,0,0,8,1,0,0,0,0,36,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,WAL,FW,24-100,2001.0,2.3,2,4,2,50.0,1.72,0.86,0.5,1.0,17.7,0,0,0,0.9,0.9,0.22,1.1,1.1,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Tottenham,Brennan Johnson,WAL,FW,22.0,2001.0,32,23,2085,23.2,5,10,15,5,0,0,3,0,10.3,10.3,8.1,18.3,97,72,293,0.22,0.43,0.65,0.22,0.65,0.44,0.35,0.79,0.44,0.79,standard,WAL,FW,22.0,2001.0,23.2,977,14,94,316,578,154,977,71,25,35.2,39,54.9,638,3938,2091,97,35,48,35,19,748,293,possession,WAL,FW,22.0,2001.0,32,2085.0,65.0,61.0,23.2,23,79.0,8,9,31.0,0,1.56,49.0,37.0,12.0,0.52,0.45,42.1,40.6,1.5,0.06,-0.16,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,WAL,FW,22.0,2001.0,23.2,26,15,14,5,7,12,31,38.7,19,37,1,36,10,36,12,1,defense,WAL,FW,22.0,2001.0,23.2,519,728,71.3,7315,1778,333,405,82.2,158,217,72.8,15,45,33.3,10,8.1,4.5,1.9,45,32,39,10,72,passing,WAL,FW,22.0,2001.0,23.2,70,3.02,55,0,4,6,3,2,13,0.56,11,0,0,1,0,1,goal_shot_creation,WAL,FW,22.0,2001.0,23.2,728,710,14,0,0,1,68,13,0,0,0,0,519,4,37,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,WAL,FW,22.0,2001.0,23.2,5,50,19,38.0,2.16,0.82,0.1,0.26,12.9,0,0,0,10.3,10.3,0.21,-5.3,-5.3,shooting,WAL,FW,22.0,2001.0,23.2,3.0,0.0,0.0,17.0,29.0,12.0,68.0,10.0,15.0,0.0,0.0,0.0,75.0,5.0,16.0,23.8,misc
ENG-Premier League,2024-25,Tottenham,Brennan Johnson,WAL,FW,23.0,2001.0,33,24,2177,24.2,11,3,14,11,0,0,5,0,10.4,10.4,2.3,12.7,60,71,197,0.45,0.12,0.58,0.45,0.58,0.43,0.09,0.52,0.43,0.52,standard,WAL,FW,23.0,2001.0,24.2,853,18,98,292,475,125,853,44,19,43.2,22,50.0,544,2939,1460,60,23,35,26,17,626,197,possession,WAL,FW,23.0,2001.0,33,2177.0,66.0,63.7,24.2,24,79.0,14,9,31.0,2,1.03,40.0,38.0,2.0,0.08,0.3,39.5,38.8,0.7,0.03,0.4,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,WAL,FW,23.0,2001.0,24.2,39,26,9,20,10,16,34,47.1,18,25,3,22,4,43,14,0,defense,WAL,FW,23.0,2001.0,24.2,449,638,70.4,5932,1611,274,341,80.4,144,191,75.4,11,34,32.4,3,2.3,2.0,0.7,19,25,35,6,71,passing,WAL,FW,23.0,2001.0,24.2,46,1.9,30,0,6,4,5,1,7,0.29,5,0,1,0,1,0,goal_shot_creation,WAL,FW,23.0,2001.0,24.2,638,624,12,0,0,1,53,12,0,0,0,0,449,2,41,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,WAL,FW,23.0,2001.0,24.2,11,54,20,37.0,2.23,0.83,0.2,0.55,11.4,0,0,0,10.4,10.4,0.19,0.6,0.6,shooting,WAL,FW,23.0,2001.0,24.2,5.0,0.0,0.0,27.0,26.0,12.0,53.0,4.0,26.0,2.0,0.0,0.0,63.0,7.0,20.0,25.9,misc
ENG-Premier League,2023-24,Tottenham,Bryan Gil,ESP,"FW,MF",22.0,2001.0,11,2,209,2.3,0,0,0,0,0,0,0,0,0.8,0.8,0.2,1.0,11,16,49,0.0,0.0,0.0,0.0,0.0,0.32,0.09,0.41,0.32,0.41,standard,ESP,"FW,MF",22.0,2001.0,2.3,191,3,25,66,101,18,191,11,8,72.7,3,27.3,137,746,340,11,6,5,9,7,155,49,possession,ESP,"FW,MF",22.0,2001.0,11,209.0,19.0,6.1,2.3,2,58.0,0,9,10.0,13,1.09,4.0,11.0,-7.0,-3.01,-3.57,5.3,7.3,-2.0,-0.85,-1.04,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,"FW,MF",22.0,2001.0,2.3,1,0,0,0,1,1,4,25.0,3,3,0,3,3,4,4,0,defense,ESP,"FW,MF",22.0,2001.0,2.3,127,157,80.9,1809,344,69,81,85.2,54,62,87.1,1,2,50.0,0,0.2,0.3,-0.2,4,6,8,1,16,passing,ESP,"FW,MF",22.0,2001.0,2.3,9,3.88,8,0,0,1,0,0,1,0.43,1,0,0,0,0,0,goal_shot_creation,ESP,"FW,MF",22.0,2001.0,2.3,157,155,2,0,0,0,11,2,0,0,0,0,127,0,7,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,"FW,MF",22.0,2001.0,2.3,0,4,1,25.0,1.72,0.43,0.0,0.0,13.9,0,0,0,0.8,0.8,0.19,-0.8,-0.8,shooting,ESP,"FW,MF",22.0,2001.0,2.3,0.0,0.0,0.0,2.0,3.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,misc
