league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
ENG-Premier League,2023-24,Chelsea,Marc Cucurella,ESP,DF,25.0,1998.0,21,20,1782,19.8,0,2,2,0,0,0,10,0,1.1,1.1,1.1,2.2,31,50,73,0.0,0.1,0.1,0.0,0.1,0.06,0.05,0.11,0.06,0.11,standard,ESP,DF,25.0,1998.0,19.8,1426,91,575,590,270,27,1426,13,4,30.8,7,53.8,657,2861,1579,31,15,3,15,6,873,73,possession,ESP,DF,25.0,1998.0,21,1782.0,85.0,52.1,19.8,20,87.0,16,1,45.0,6,1.81,50.0,33.0,17.0,0.86,1.02,39.8,31.2,8.5,0.43,-0.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,25.0,1998.0,19.8,62,38,36,21,5,34,64,53.1,30,36,13,23,22,84,48,0,defense,ESP,DF,25.0,1998.0,19.8,1036,1196,86.6,15110,4408,595,645,92.2,383,430,89.1,32,65,49.2,2,1.1,1.2,0.9,19,51,7,4,50,passing,ESP,DF,25.0,1998.0,19.8,35,1.77,28,1,1,1,4,0,3,0.15,2,0,0,0,1,0,goal_shot_creation,ESP,DF,25.0,1998.0,19.8,1196,1043,153,30,1,2,16,123,0,0,0,0,1036,0,26,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,25.0,1998.0,19.8,0,8,4,50.0,0.4,0.2,0.0,0.0,14.4,0,0,0,1.1,1.1,0.14,-1.1,-1.1,shooting,ESP,DF,25.0,1998.0,19.8,10.0,0.0,0.0,23.0,35.0,1.0,16.0,22.0,38.0,1.0,1.0,1.0,96.0,22.0,17.0,56.4,misc
ENG-Premier League,2024-25,Chelsea,Marc Cucurella,ESP,DF,26.0,1998.0,36,33,2988,33.2,5,1,6,5,0,0,10,1,2.8,2.8,2.1,4.9,35,118,117,0.15,0.03,0.18,0.15,0.18,0.08,0.06,0.15,0.08,0.15,standard,ESP,DF,26.0,1998.0,33.2,2244,119,677,1045,532,75,2244,15,4,26.7,9,60.0,944,4027,2336,35,22,2,28,7,1385,117,possession,ESP,DF,26.0,1998.0,36,2988.0,83.0,87.4,33.2,33,88.0,27,3,24.0,0,1.89,60.0,38.0,22.0,0.66,0.87,61.9,40.1,21.8,0.66,0.92,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,26.0,1998.0,33.2,67,45,31,31,5,32,61,52.5,29,49,16,33,28,95,95,3,defense,ESP,DF,26.0,1998.0,33.2,1680,1916,87.7,26450,7598,841,895,94.0,737,824,89.4,69,123,56.1,1,2.1,2.4,-1.1,19,121,12,3,118,passing,ESP,DF,26.0,1998.0,33.2,51,1.54,44,4,0,2,1,0,5,0.15,4,1,0,0,0,0,goal_shot_creation,ESP,DF,26.0,1998.0,33.2,1916,1634,275,28,2,1,31,245,2,0,0,0,1680,7,23,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,26.0,1998.0,33.2,5,24,11,45.8,0.72,0.33,0.21,0.45,16.1,0,0,0,2.8,2.8,0.12,2.2,2.2,shooting,ESP,DF,26.0,1998.0,33.2,10.0,1.0,1.0,37.0,38.0,3.0,31.0,28.0,45.0,0.0,0.0,0.0,130.0,32.0,57.0,36.0,misc
ENG-Premier League,2024-25,Chelsea,Marc Guiu,ESP,FW,18.0,2006.0,3,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard,ESP,FW,18.0,2006.0,0.8,22,0,2,8,12,3,22,1,0,0.0,1,100.0,12,30,8,0,0,0,2,0,12,3,possession,ESP,FW,18.0,2006.0,3,73.0,24.0,2.1,0.8,0,0.0,0,3,24.0,10,1.33,2.0,2.0,0.0,0.0,-0.56,0.8,1.5,-0.6,-0.76,-1.32,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,FW,18.0,2006.0,0.8,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,defense,ESP,FW,18.0,2006.0,0.8,11,16,68.8,110,4,9,13,69.2,1,2,50.0,0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,passing,ESP,FW,18.0,2006.0,0.8,1,1.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,FW,18.0,2006.0,0.8,16,14,2,0,0,0,0,0,0,0,0,0,11,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,FW,18.0,2006.0,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ESP,FW,18.0,2006.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,misc
ENG-Premier League,2023-24,Chelsea,Mason Burstow,ENG,FW,19.0,2003.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,FW,19.0,2003.0,0.1,6,0,0,1,5,1,6,0,0,0.0,0,0.0,2,1,0,0,0,0,1,0,3,1,possession,ENG,FW,19.0,2003.0,2,9.0,5.0,0.3,0.1,0,0.0,0,2,5.0,1,1.5,0.0,1.0,-1.0,-10.0,-10.4,0.1,0.9,-0.8,-7.71,-8.16,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ENG,FW,19.0,2003.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,ENG,FW,19.0,2003.0,0.1,3,4,75.0,29,1,3,3,100.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ENG,FW,19.0,2003.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ENG,FW,19.0,2003.0,0.1,4,3,1,0,0,0,0,0,0,0,0,0,3,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ENG,FW,19.0,2003.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,ENG,FW,19.0,2003.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc
ENG-Premier League,2024-25,Chelsea,Mathis Amougou,FRA,MF,18.0,2006.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,18.0,2006.0,0.1,9,1,2,4,3,0,9,0,0,0.0,0,0.0,7,25,5,0,1,0,0,1,6,0,possession,FRA,MF,18.0,2006.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,3,3.0,0.0,0.0,0.0,0.0,-0.55,0.2,0.0,0.2,1.97,1.43,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,18.0,2006.0,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,defense,FRA,MF,18.0,2006.0,0.1,7,7,100.0,69,30,6,6,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0.0,0,2,0,0,1,passing,FRA,MF,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,MF,18.0,2006.0,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,18.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,FRA,MF,18.0,2006.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,misc
ENG-Premier League,2025-26,Chelsea,Moisés Caicedo,ECU,MF,23-302,2001.0,3,3,270,3.0,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,3,20,2,0.33,0.0,0.33,0.33,0.33,0.11,0.0,0.11,0.11,0.11,standard,ECU,MF,23-302,2001.0,3.0,233,11,49,165,21,2,233,2,1,50.0,0,0.0,136,636,312,3,3,0,0,2,166,2,possession,ECU,MF,23-302,2001.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,0.0,0,2.33,7.0,1.0,6.0,2.0,0.0,6.4,2.3,4.1,1.38,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ECU,MF,23-302,2001.0,3.0,12,4,3,8,1,5,6,83.3,1,7,4,3,8,20,4,0,defense,ECU,MF,23-302,2001.0,3.0,179,196,91.3,2990,925,89,90,98.9,84,92,91.3,6,12,50.0,0,0.0,0.1,0.0,0,27,0,0,20,passing,ECU,MF,23-302,2001.0,3.0,5,1.67,4,0,0,1,0,0,1,0.33,1,0,0,0,0,0,goal_shot_creation,ECU,MF,23-302,2001.0,3.0,196,195,1,1,0,1,0,0,0,0,0,0,179,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ECU,MF,23-302,2001.0,3.0,1,3,1,33.3,1.0,0.33,0.33,1.0,13.9,0,0,0,0.3,0.3,0.11,0.7,0.7,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ENG-Premier League,2023-24,Chelsea,Moisés Caicedo,ECU,MF,21.0,2001.0,35,33,2866,31.8,1,3,4,1,0,0,11,0,0.4,0.4,2.6,3.0,27,173,27,0.03,0.09,0.13,0.03,0.13,0.01,0.08,0.09,0.01,0.09,standard,ECU,MF,21.0,2001.0,31.8,2452,122,687,1405,382,9,2452,56,26,46.4,24,42.9,1378,5497,2466,27,31,1,36,24,1828,27,possession,ECU,MF,21.0,2001.0,35,2866.0,82.0,83.8,31.8,33,85.0,23,2,26.0,0,1.74,67.0,50.0,17.0,0.53,1.02,60.8,46.3,14.5,0.46,0.15,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ECU,MF,21.0,2001.0,31.8,91,46,38,42,11,36,60,60.0,24,59,25,34,37,128,44,4,defense,ECU,MF,21.0,2001.0,31.8,1907,2119,90.0,29696,8181,1046,1120,93.4,673,726,92.7,124,162,76.5,3,2.6,2.0,0.4,23,176,20,0,173,passing,ECU,MF,21.0,2001.0,31.8,66,2.07,52,0,3,1,6,4,12,0.38,11,0,0,0,0,1,goal_shot_creation,ECU,MF,21.0,2001.0,31.8,2119,2065,45,39,12,12,10,3,0,0,0,0,1907,9,29,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ECU,MF,21.0,2001.0,31.8,1,13,4,30.8,0.41,0.13,0.08,0.25,29.0,0,0,0,0.4,0.4,0.03,0.6,0.6,shooting,ECU,MF,21.0,2001.0,31.8,11.0,0.0,0.0,50.0,49.0,0.0,10.0,37.0,46.0,0.0,1.0,0.0,200.0,30.0,31.0,49.2,misc
ENG-Premier League,2024-25,Chelsea,Moisés Caicedo,ECU,"MF,DF",22.0,2001.0,38,38,3351,37.2,1,2,3,1,0,0,11,0,0.8,0.8,3.0,3.8,43,215,37,0.03,0.05,0.08,0.03,0.08,0.02,0.08,0.1,0.02,0.1,standard,ECU,"MF,DF",22.0,2001.0,37.2,2579,95,562,1570,476,15,2579,64,29,45.3,22,34.4,1409,6882,3384,43,38,2,37,25,1780,37,possession,ECU,"MF,DF",22.0,2001.0,38,3351.0,88.0,98.0,37.2,38,88.0,33,0,0.0,0,1.82,62.0,42.0,20.0,0.54,-0.77,66.9,45.3,21.6,0.58,1.98,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ECU,"MF,DF",22.0,2001.0,37.2,114,73,44,54,16,54,86,62.8,32,49,10,39,49,163,60,1,defense,ECU,"MF,DF",22.0,2001.0,37.2,1967,2194,89.7,33834,8949,893,964,92.6,878,951,92.3,159,208,76.4,2,3.0,2.8,-1.0,30,235,34,2,215,passing,ECU,"MF,DF",22.0,2001.0,37.2,98,2.63,86,0,2,0,3,7,9,0.24,6,0,0,0,2,1,goal_shot_creation,ECU,"MF,DF",22.0,2001.0,37.2,2194,2116,74,47,12,13,10,27,0,0,0,0,1967,4,20,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ECU,"MF,DF",22.0,2001.0,37.2,1,20,3,15.0,0.54,0.08,0.05,0.33,25.3,0,0,0,0.8,0.8,0.04,0.2,0.2,shooting,ECU,"MF,DF",22.0,2001.0,37.2,11.0,0.0,0.0,70.0,58.0,0.0,10.0,49.0,73.0,2.0,1.0,0.0,229.0,35.0,16.0,68.6,misc
ENG-Premier League,2023-24,Chelsea,Mykhailo Mudryk,UKR,FW,22.0,2001.0,31,18,1576,17.5,5,2,7,5,0,0,5,0,4.4,4.4,4.1,8.5,92,45,139,0.29,0.11,0.4,0.29,0.4,0.25,0.23,0.48,0.25,0.48,standard,UKR,FW,22.0,2001.0,17.5,777,14,116,255,420,78,777,81,39,48.1,31,38.3,509,4183,2418,92,56,36,54,22,572,139,possession,UKR,FW,22.0,2001.0,31,1576.0,51.0,46.1,17.5,18,71.0,2,13,23.0,4,1.52,40.0,28.0,12.0,0.69,0.59,37.0,25.0,12.0,0.68,0.47,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,UKR,FW,22.0,2001.0,17.5,21,12,9,7,5,10,32,31.3,22,14,1,13,9,30,9,0,defense,UKR,FW,22.0,2001.0,17.5,385,566,68.0,5618,1853,237,300,79.0,96,148,64.9,30,66,45.5,2,4.1,3.2,-2.1,32,24,22,4,45,passing,UKR,FW,22.0,2001.0,17.5,60,3.43,39,10,7,1,3,0,9,0.51,3,1,2,1,2,0,goal_shot_creation,UKR,FW,22.0,2001.0,17.5,566,498,62,4,5,9,78,5,52,24,11,2,385,6,14,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,UKR,FW,22.0,2001.0,17.5,5,35,12,34.3,2.0,0.69,0.14,0.42,17.2,0,0,0,4.4,4.4,0.13,0.6,0.6,shooting,UKR,FW,22.0,2001.0,17.5,5.0,0.0,0.0,22.0,27.0,1.0,78.0,9.0,12.0,2.0,0.0,0.0,50.0,7.0,13.0,35.0,misc
ENG-Premier League,2024-25,Chelsea,Mykhailo Mudryk,UKR,FW,23.0,2001.0,7,1,151,1.7,0,0,0,0,0,0,0,0,0.3,0.3,1.0,1.2,7,5,12,0.0,0.0,0.0,0.0,0.0,0.15,0.58,0.73,0.15,0.73,standard,UKR,FW,23.0,2001.0,1.7,62,3,12,15,38,6,62,8,3,37.5,5,62.5,39,468,227,7,8,0,3,7,42,12,possession,UKR,FW,23.0,2001.0,7,151.0,22.0,4.4,1.7,1,45.0,0,6,18.0,5,1.86,4.0,2.0,2.0,1.19,0.67,3.0,3.7,-0.7,-0.41,-0.99,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,UKR,FW,23.0,2001.0,1.7,2,2,2,0,0,0,0,0.0,0,3,1,2,0,2,1,0,defense,UKR,FW,23.0,2001.0,1.7,28,42,66.7,431,165,17,24,70.8,10,15,66.7,1,2,50.0,0,1.0,0.5,-1.0,2,2,2,1,5,passing,UKR,FW,23.0,2001.0,1.7,6,3.6,4,1,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,UKR,FW,23.0,2001.0,1.7,42,40,2,0,1,0,7,0,2,0,0,0,28,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,UKR,FW,23.0,2001.0,1.7,0,1,1,100.0,0.6,0.6,0.0,0.0,11.6,0,0,0,0.3,0.3,0.25,-0.3,-0.3,shooting,UKR,FW,23.0,2001.0,1.7,0.0,0.0,0.0,2.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,4.0,33.3,misc
ENG-Premier League,2023-24,Chelsea,Nicolas Jackson,SEN,FW,22.0,2001.0,35,31,2799,31.1,14,5,19,14,0,0,10,0,18.6,18.6,4.3,22.9,70,67,200,0.45,0.16,0.61,0.45,0.61,0.6,0.14,0.74,0.6,0.74,standard,SEN,FW,22.0,2001.0,31.1,998,28,94,450,480,151,998,105,54,51.4,36,34.3,616,4579,2122,70,44,32,87,66,752,200,possession,SEN,FW,22.0,2001.0,35,2799.0,80.0,81.8,31.1,31,86.0,17,4,31.0,0,1.63,65.0,48.0,17.0,0.55,0.98,64.3,46.5,17.7,0.57,0.76,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,FW,22.0,2001.0,31.1,21,13,5,8,8,5,24,20.8,19,20,5,15,4,25,17,0,defense,SEN,FW,22.0,2001.0,31.1,515,666,77.3,6528,1537,323,386,83.7,126,164,76.8,20,27,74.1,5,4.3,2.9,0.7,38,40,21,0,67,passing,SEN,FW,22.0,2001.0,31.1,95,3.05,60,1,18,8,6,2,11,0.35,7,0,2,2,0,0,goal_shot_creation,SEN,FW,22.0,2001.0,31.1,666,613,52,1,11,0,5,2,0,0,0,0,515,1,25,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,FW,22.0,2001.0,31.1,14,80,38,47.5,2.57,1.22,0.18,0.37,12.6,0,0,0,18.6,18.6,0.23,-4.6,-4.6,shooting,SEN,FW,22.0,2001.0,31.1,10.0,0.0,0.0,28.0,40.0,28.0,5.0,4.0,13.0,0.0,0.0,0.0,98.0,35.0,63.0,35.7,misc
ENG-Premier League,2024-25,Chelsea,Nicolas Jackson,SEN,FW,23.0,2001.0,30,28,2220,24.7,10,5,15,10,0,0,7,1,12.3,12.3,4.3,16.6,47,38,129,0.41,0.2,0.61,0.41,0.61,0.5,0.17,0.67,0.5,0.67,standard,SEN,FW,23.0,2001.0,24.7,687,19,50,285,361,141,687,61,18,29.5,32,52.5,417,2510,1316,47,25,32,71,41,514,129,possession,SEN,FW,23.0,2001.0,30,2220.0,74.0,64.9,24.7,28,76.0,5,2,41.0,1,1.8,42.0,23.0,19.0,0.77,0.62,43.0,28.4,14.5,0.59,0.14,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,FW,23.0,2001.0,24.7,22,13,6,7,9,5,10,50.0,5,15,2,13,3,25,15,0,defense,SEN,FW,23.0,2001.0,24.7,303,399,75.9,4088,884,182,223,81.6,92,118,78.0,9,15,60.0,5,4.3,1.9,0.7,28,22,10,1,38,passing,SEN,FW,23.0,2001.0,24.7,69,2.8,42,0,9,7,9,2,10,0.41,7,0,2,1,0,0,goal_shot_creation,SEN,FW,23.0,2001.0,24.7,399,385,12,1,1,0,3,4,0,0,0,0,303,2,15,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,SEN,FW,23.0,2001.0,24.7,10,76,34,44.7,3.08,1.38,0.13,0.29,12.9,0,0,0,12.3,12.3,0.16,-2.3,-2.3,shooting,SEN,FW,23.0,2001.0,24.7,7.0,1.0,0.0,35.0,29.0,23.0,3.0,3.0,13.0,0.0,0.0,0.0,48.0,21.0,36.0,36.8,misc
